date,FU796000105.Q,FU795090005.Q,FU795019005.Q,FU645012063.Q,FU795013005.Q,FU795000005.Q,FU794090005.Q,FU713011005.Q,FU713014003.Q,FU713012003.Q,FU633091003.Q,FU794010005.Q,FU793020005.Q,FU793030005.Q,FU793034005.Q,FU792050005.Q,FU794022005.Q,FU793069175.Q,FU793061105.Q,FU793061705.Q,FU793062005.Q,FU793063005.Q,FU794023005.Q,FU793068005.Q,FU793069005.Q,FU793065005.Q,FU793066005.Q,FU793064105.Q,FU793064205.Q,FU793070005.Q,FU793040005.Q,FU793092005.Q,FU793090005.Q,FU794190005.Q,FU794110005.Q,FU793120005.Q,FU703130005.Q,FU634090005.Q,FU792150005.Q,FU794122005.Q,FU793169175.Q,FU423161705.Q,FU793163005.Q,FU794123005.Q,FU793168005.Q,FU793169005.Q,FU643165005.Q,FU793164105.Q,FU653164205.Q,FU663170003.Q,FU543140005.Q,FU153050005.Q,FU793178005.Q,FU662090205.Q,FU793192005.Q,FU793190005.Q,FU797005005.Q
1972:Q2,3162.00,1312.00,1777.00,28.00,1749.00,-466.00,63652.00,125.00,0.00,171.00,0.00,-2514.00,355.00,319.00,0.00,400.00,9872.00,-74.00,-727.00,2687.00,3231.00,4755.00,35110.00,9467.00,1349.00,17513.00,6781.00,6020.00,14.00,334.00,0.00,174.00,13272.00,64117.00,-516.00,7367.00,20905.00,0.00,2995.00,3640.00,-762.00,2640.00,1762.00,2345.00,1830.00,313.00,202.00,863.00,-555.00,20.00,1667.00,19383.00,-598.00,0.00,14.00,6587.00,1850.00
1972:Q3,3114.00,2333.00,1803.00,21.00,1782.00,531.00,60294.00,-59.00,0.00,134.00,0.00,2406.00,234.00,382.00,0.00,2905.00,8954.00,2529.00,-2021.00,2102.00,2849.00,3495.00,27778.00,4162.00,246.00,18379.00,4991.00,4608.00,20.00,345.00,0.00,186.00,12401.00,59763.00,-73.00,1861.00,20688.00,0.00,1942.00,2712.00,-461.00,1735.00,1438.00,1313.00,2254.00,-1053.00,112.00,379.00,-183.00,20.00,1694.00,20041.00,336.00,0.00,14.00,9019.00,780.00
1972:Q4,3277.00,2171.00,1948.00,28.00,1920.00,223.00,95116.00,-28.00,0.00,113.00,0.00,152.00,846.00,498.00,0.00,2143.00,18813.00,-530.00,8729.00,3491.00,2229.00,4894.00,46838.00,15753.00,4582.00,20575.00,5928.00,6627.00,-44.00,268.00,0.00,195.00,18695.00,94893.00,-2995.00,28052.00,21837.00,0.00,1622.00,6860.00,1801.00,2578.00,2481.00,9375.00,6014.00,3253.00,108.00,649.00,-599.00,20.00,1723.00,19526.00,52.00,0.00,12.00,8759.00,1106.00
1973:Q1,3466.00,5574.00,2139.00,26.00,2113.00,3436.00,61579.00,-115.00,0.00,107.00,0.00,-339.00,-472.00,509.00,0.00,3183.00,5034.00,2528.00,-3097.00,1958.00,1046.00,2599.00,34155.00,11623.00,2841.00,15609.00,4082.00,2698.00,286.00,208.00,0.00,207.00,16118.00,58143.00,-1124.00,-15287.00,31904.00,0.00,5932.00,4858.00,389.00,2760.00,1709.00,-3549.00,-1713.00,-1959.00,123.00,1791.00,-372.00,10.00,1761.00,18900.00,593.00,184.00,40.00,12502.00,-2109.00
1973:Q2,3536.00,3218.00,2348.00,30.00,2317.00,871.00,76462.00,-10.00,0.00,111.00,0.00,-3609.00,109.00,481.00,0.00,1231.00,8562.00,-109.00,-1232.00,4207.00,2133.00,3563.00,48565.00,13380.00,4454.00,22897.00,7834.00,4080.00,288.00,168.00,0.00,219.00,16267.00,75591.00,-4060.00,10648.00,19658.00,0.00,3471.00,8984.00,1954.00,6493.00,537.00,5457.00,1487.00,3832.00,138.00,1785.00,-248.00,10.00,1808.00,18681.00,-660.00,168.00,22.00,9867.00,318.00
1973:Q3,3541.00,5159.00,2492.00,10.00,2482.00,2667.00,73570.00,18.00,0.00,83.00,0.00,11889.00,171.00,695.00,0.00,1776.00,5494.00,883.00,-2742.00,3640.00,1872.00,1841.00,37926.00,6050.00,5359.00,20217.00,6300.00,1586.00,-52.00,141.00,0.00,229.00,13614.00,70903.00,15283.00,-9672.00,14837.00,0.00,3405.00,10249.00,2495.00,6529.00,1225.00,2194.00,-196.00,2385.00,5.00,1340.00,-118.00,10.00,1817.00,19288.00,252.00,166.00,32.00,11820.00,-1618.00
1973:Q4,3659.00,4531.00,2621.00,2.00,2619.00,1910.00,78070.00,14.00,0.00,102.00,0.00,-6086.00,767.00,502.00,0.00,2719.00,18287.00,-656.00,7972.00,3440.00,4280.00,3251.00,35139.00,10115.00,2413.00,17569.00,5042.00,5752.00,336.00,126.00,0.00,244.00,20168.00,76160.00,-10309.00,30930.00,12017.00,0.00,3183.00,8184.00,2114.00,4149.00,1921.00,6788.00,2980.00,3774.00,34.00,652.00,-390.00,10.00,1787.00,20084.00,-27.00,189.00,25.00,3037.00,-872.00
1974:Q1,3690.00,2215.00,2777.00,27.00,2749.00,-562.00,49441.00,13.00,0.00,97.00,0.00,269.00,-624.00,585.00,0.00,5144.00,8007.00,2898.00,-2657.00,2541.00,2503.00,2722.00,20619.00,4338.00,4055.00,13409.00,-1183.00,365.00,204.00,154.00,0.00,260.00,14349.00,50003.00,5350.00,-21173.00,25913.00,263.00,4678.00,5852.00,4036.00,1709.00,107.00,-4308.00,-1730.00,-2645.00,67.00,265.00,-106.00,20.00,1750.00,19914.00,517.00,191.00,-9.00,10886.00,1475.00
1974:Q2,3634.00,4738.00,2925.00,19.00,2906.00,1814.00,81232.00,47.00,0.00,111.00,0.00,1574.00,114.00,883.00,0.00,3075.00,11259.00,1158.00,76.00,3027.00,2870.00,4128.00,49654.00,19850.00,7632.00,17097.00,5075.00,2442.00,289.00,125.00,0.00,273.00,11386.00,79418.00,1136.00,9770.00,21923.00,307.00,5943.00,9814.00,2476.00,5937.00,1401.00,5700.00,989.00,4702.00,9.00,734.00,-24.00,20.00,1705.00,20860.00,-672.00,204.00,-9.00,2007.00,-1104.00
1974:Q3,3786.00,59.00,3080.00,21.00,3060.00,-3022.00,58040.00,83.00,0.00,145.00,0.00,8728.00,328.00,1238.00,0.00,3137.00,5701.00,968.00,-968.00,2313.00,-448.00,3836.00,30677.00,4509.00,8085.00,13879.00,4204.00,1514.00,700.00,121.00,0.00,290.00,5378.00,61061.00,9488.00,-5471.00,11224.00,816.00,1568.00,15592.00,4518.00,9127.00,1947.00,2375.00,-802.00,3149.00,28.00,721.00,-51.00,20.00,1729.00,21837.00,294.00,201.00,-10.00,728.00,3727.00
1974:Q4,3687.00,3843.00,3162.00,-4.00,3166.00,681.00,52406.00,-44.00,0.00,183.00,0.00,-12893.00,842.00,1644.00,0.00,2551.00,17953.00,2294.00,6029.00,3141.00,2113.00,4376.00,24875.00,10077.00,5977.00,8737.00,84.00,2409.00,-51.00,135.00,0.00,307.00,14495.00,51725.00,-16692.00,23830.00,18853.00,993.00,1641.00,10201.00,2417.00,4312.00,3472.00,2677.00,646.00,2006.00,25.00,457.00,232.00,20.00,1822.00,21673.00,-54.00,197.00,-10.00,-14115.00,-156.00
1975:Q1,3774.00,2308.00,3155.00,14.00,3142.00,-847.00,37737.00,25.00,0.00,201.00,0.00,4192.00,-252.00,1526.00,0.00,2351.00,27897.00,4194.00,11606.00,2971.00,178.00,8948.00,-15282.00,-14660.00,-2392.00,5996.00,-4226.00,1586.00,-185.00,162.00,0.00,325.00,15191.00,38584.00,-1215.00,-20788.00,27338.00,1241.00,1515.00,3945.00,361.00,2595.00,989.00,-8843.00,-4808.00,-4033.00,-2.00,-202.00,211.00,20.00,1903.00,22176.00,448.00,159.00,104.00,10572.00,1465.00
1975:Q2,3783.00,2686.00,3195.00,19.00,3176.00,-509.00,57599.00,8.00,100.00,234.00,0.00,-5563.00,332.00,752.00,0.00,2677.00,35016.00,269.00,17364.00,3127.00,2652.00,11604.00,14691.00,2117.00,-103.00,10747.00,1930.00,2811.00,-104.00,177.00,0.00,346.00,6122.00,58107.00,-13695.00,20374.00,21884.00,41.00,1596.00,441.00,-843.00,1133.00,151.00,-857.00,-567.00,-263.00,-27.00,-247.00,-130.00,20.00,1971.00,23005.00,-863.00,127.00,106.00,4334.00,1097.00
1975:Q3,3789.00,-56.00,3272.00,5.00,3267.00,-3328.00,58306.00,93.00,0.00,247.00,0.00,5927.00,75.00,125.00,0.00,-10374.00,21766.00,2372.00,12689.00,2803.00,1697.00,2205.00,12394.00,-4996.00,1095.00,11298.00,4997.00,1600.00,628.00,167.00,0.00,365.00,25294.00,61634.00,13531.00,-4579.00,17189.00,47.00,-7496.00,1936.00,-1609.00,2116.00,1429.00,-5998.00,-4728.00,-1227.00,-43.00,-43.00,-237.00,20.00,2020.00,24282.00,168.00,139.00,106.00,20549.00,3845.00
1975:Q4,4162.00,7788.00,3371.00,19.00,3352.00,4417.00,85038.00,39.00,0.00,284.00,0.00,-2118.00,1099.00,1795.00,0.00,5682.00,30830.00,2354.00,12406.00,3843.00,3210.00,9017.00,26092.00,5428.00,4078.00,12038.00,4548.00,3295.00,48.00,142.00,0.00,387.00,17464.00,80621.00,-10756.00,24402.00,22832.00,-12.00,569.00,12506.00,3401.00,3551.00,5554.00,3389.00,-330.00,3717.00,2.00,-638.00,-202.00,20.00,2052.00,24125.00,-9.00,205.00,110.00,2028.00,-3626.00
1976:Q1,4379.00,2912.00,3450.00,5.00,3445.00,-537.00,61204.00,242.00,0.00,185.00,0.00,-650.00,-254.00,313.00,155.00,518.00,29347.00,-99.00,12822.00,3959.00,787.00,11878.00,10798.00,-8387.00,4961.00,15077.00,-853.00,1637.00,26.00,257.00,0.00,411.00,18219.00,61741.00,798.00,-17316.00,29874.00,16.00,5013.00,3489.00,366.00,2889.00,234.00,-3480.00,-1503.00,-2038.00,61.00,1070.00,-812.00,20.00,2088.00,23678.00,541.00,-179.00,196.00,16745.00,1466.00
1976:Q2,4597.00,2672.00,3502.00,4.00,3499.00,-830.00,81003.00,381.00,0.00,155.00,0.00,1761.00,401.00,796.00,-66.00,824.00,28645.00,1167.00,14141.00,2220.00,5331.00,5786.00,42366.00,9419.00,5211.00,20548.00,7188.00,1845.00,-77.00,307.00,0.00,437.00,3228.00,81833.00,-2329.00,18652.00,22382.00,-282.00,3208.00,6160.00,495.00,3401.00,2264.00,-12.00,1265.00,-1399.00,122.00,311.00,-965.00,20.00,2126.00,23128.00,-363.00,196.00,197.00,9404.00,1925.00
1976:Q3,4807.00,5423.00,3570.00,6.00,3564.00,1853.00,80289.00,-160.00,300.00,127.00,0.00,1808.00,-355.00,445.00,10.00,2717.00,24807.00,1425.00,11235.00,4082.00,2340.00,5725.00,29155.00,-2654.00,2655.00,21957.00,7197.00,2002.00,194.00,327.00,0.00,463.00,18449.00,78436.00,4816.00,-3311.00,20230.00,-9.00,9094.00,6383.00,328.00,4273.00,1782.00,-754.00,-887.00,28.00,105.00,314.00,-698.00,20.00,2169.00,25699.00,231.00,116.00,197.00,13939.00,-616.00
1976:Q4,5018.00,9372.00,3615.00,13.00,3602.00,5757.00,109073.00,-332.00,400.00,135.00,0.00,-5235.00,993.00,1065.00,206.00,11885.00,28018.00,6147.00,12223.00,-355.00,4658.00,5345.00,50165.00,14764.00,7333.00,21736.00,6332.00,2250.00,271.00,319.00,0.00,491.00,18441.00,103316.00,-12240.00,27088.00,35169.00,265.00,6728.00,11590.00,4840.00,4079.00,2671.00,8166.00,4223.00,3741.00,202.00,226.00,-47.00,20.00,2216.00,26323.00,114.00,291.00,199.00,-2792.00,-4354.00
1977:Q1,5447.00,3491.00,3680.00,-15.00,3695.00,-189.00,68088.00,24.00,0.00,119.00,0.00,2164.00,-668.00,831.00,185.00,-1573.00,13142.00,-4451.00,1507.00,6016.00,4341.00,5729.00,26300.00,-935.00,4967.00,19616.00,2652.00,1379.00,165.00,315.00,0.00,522.00,25183.00,68277.00,-253.00,-17786.00,38388.00,-226.00,5393.00,8580.00,1443.00,5602.00,1535.00,-11691.00,-3106.00,-8565.00,-20.00,543.00,-723.00,20.00,2248.00,27403.00,151.00,-27.00,145.00,16112.00,1957.00
1977:Q2,5874.00,6761.00,3766.00,-25.00,3791.00,2995.00,110100.00,-81.00,0.00,142.00,73.00,-918.00,301.00,1562.00,-138.00,4885.00,24929.00,2148.00,2941.00,3458.00,7806.00,8576.00,60445.00,9670.00,7522.00,31169.00,12084.00,2667.00,320.00,317.00,0.00,553.00,15042.00,107105.00,-375.00,18411.00,24405.00,-17.00,4819.00,14073.00,4535.00,5115.00,4423.00,2414.00,391.00,2115.00,-92.00,646.00,838.00,20.00,2266.00,25846.00,244.00,229.00,146.00,13140.00,-887.00
1977:Q3,6255.00,4451.00,3910.00,-17.00,3927.00,541.00,97661.00,-19.00,0.00,125.00,33.00,-2624.00,223.00,1268.00,25.00,2238.00,26351.00,538.00,7879.00,2959.00,6905.00,8070.00,55097.00,8350.00,2764.00,33298.00,10685.00,2690.00,-179.00,326.00,0.00,588.00,11519.00,97120.00,478.00,5104.00,29148.00,20.00,5591.00,7375.00,49.00,5783.00,1543.00,2120.00,3313.00,-1136.00,-57.00,570.00,569.00,20.00,2337.00,29158.00,276.00,42.00,146.00,14166.00,1804.00
1977:Q4,6624.00,9418.00,4160.00,-13.00,4174.00,5258.00,123811.00,120.00,50.00,125.00,-92.00,6340.00,1111.00,1474.00,113.00,7279.00,22879.00,2789.00,1554.00,4352.00,3927.00,10257.00,68403.00,14418.00,11530.00,32463.00,9992.00,3691.00,69.00,340.00,0.00,625.00,11284.00,118553.00,-2512.00,24341.00,31880.00,424.00,1368.00,18096.00,6769.00,6566.00,4761.00,12806.00,4077.00,8750.00,-21.00,626.00,-22.00,10.00,2462.00,28080.00,253.00,-100.00,148.00,693.00,-2794.00
1978:Q1,6871.00,5163.00,4396.00,-3.00,4400.00,766.00,83974.00,62.00,0.00,110.00,241.00,-2281.00,-970.00,2695.00,141.00,-843.00,14268.00,780.00,-4042.00,4459.00,3899.00,9172.00,39734.00,6167.00,5476.00,24212.00,3879.00,2399.00,67.00,354.00,0.00,466.00,27532.00,83208.00,-1825.00,-26330.00,37824.00,1733.00,13687.00,9795.00,851.00,7133.00,1811.00,-7009.00,-4445.00,-2258.00,-306.00,867.00,305.00,20.00,2603.00,31509.00,221.00,186.00,206.00,19416.00,1708.00
1978:Q2,7391.00,6142.00,4940.00,-4.00,4943.00,1203.00,137369.00,36.00,0.00,124.00,-110.00,1968.00,378.00,2351.00,10.00,935.00,31464.00,-316.00,9642.00,4283.00,7297.00,10558.00,80511.00,17231.00,11219.00,35002.00,17059.00,3173.00,239.00,367.00,0.00,487.00,15436.00,136166.00,5351.00,27044.00,24928.00,1339.00,939.00,16638.00,4824.00,9757.00,2057.00,9088.00,3155.00,5788.00,145.00,898.00,-438.00,20.00,2763.00,29306.00,317.00,85.00,196.00,17692.00,1249.00
1978:Q3,7694.00,10628.00,5298.00,-4.00,5302.00,5331.00,123299.00,21.00,50.00,118.00,156.00,-499.00,677.00,3102.00,202.00,-636.00,31028.00,165.00,7914.00,6686.00,6841.00,9422.00,62209.00,7876.00,4556.00,36745.00,13032.00,3832.00,-477.00,377.00,0.00,513.00,22626.00,117968.00,8376.00,6224.00,29865.00,1448.00,2854.00,8347.00,-1264.00,9133.00,478.00,5582.00,17.00,5407.00,158.00,828.00,-507.00,20.00,2798.00,30993.00,305.00,158.00,185.00,20492.00,-2934.00
1978:Q4,7821.00,13145.00,5649.00,-9.00,5658.00,7496.00,147475.00,2282.00,0.00,148.00,169.00,10326.00,1408.00,2177.00,427.00,8852.00,16514.00,1760.00,-4188.00,5011.00,6695.00,7236.00,81729.00,24143.00,10158.00,36583.00,10845.00,3518.00,-290.00,382.00,0.00,537.00,19296.00,139979.00,2794.00,13620.00,28585.00,2401.00,-2736.00,22412.00,9532.00,10650.00,2230.00,11891.00,1975.00,9763.00,153.00,1759.00,-235.00,30.00,2707.00,30479.00,112.00,-59.00,174.00,26045.00,-5324.00
1979:Q1,7572.00,6122.00,5975.00,-3.00,5978.00,147.00,93292.00,1187.00,0.00,327.00,692.00,-5022.00,-1470.00,3244.00,29.00,6026.00,23877.00,3790.00,3002.00,4827.00,4573.00,7685.00,39227.00,2249.00,5011.00,27541.00,4426.00,2722.00,622.00,451.00,0.00,564.00,20816.00,93145.00,11789.00,-31253.00,28580.00,7212.00,22791.00,17626.00,5886.00,10988.00,752.00,-9548.00,-2058.00,-7547.00,57.00,637.00,-184.00,50.00,2651.00,28566.00,113.00,182.00,597.00,13336.00,1450.00
1979:Q2,7747.00,11590.00,6221.00,-2.00,6223.00,5370.00,155634.00,-209.00,500.00,367.00,1136.00,-198.00,967.00,2932.00,354.00,11935.00,29836.00,9357.00,4096.00,6273.00,3407.00,6703.00,86133.00,21421.00,14442.00,37359.00,12911.00,3365.00,92.00,498.00,0.00,590.00,17336.00,150264.00,4617.00,28042.00,8946.00,7895.00,16754.00,19923.00,9632.00,10084.00,207.00,11810.00,6146.00,5677.00,-13.00,838.00,68.00,30.00,2632.00,29585.00,83.00,344.00,597.00,18100.00,-3843.00
1979:Q3,7575.00,13928.00,6715.00,-2.00,6717.00,7212.00,141476.00,-1511.00,0.00,300.00,1558.00,-2653.00,302.00,4253.00,473.00,6717.00,39956.00,6028.00,9384.00,6832.00,7311.00,10401.00,82091.00,20133.00,8743.00,39644.00,13571.00,5555.00,264.00,508.00,0.00,621.00,3042.00,134264.00,1330.00,14826.00,32300.00,8279.00,3978.00,15676.00,5102.00,11220.00,-646.00,7346.00,1899.00,5485.00,-38.00,637.00,-361.00,30.00,2595.00,32428.00,42.00,266.00,597.00,14295.00,-6352.00
1979:Q4,7316.00,10600.00,7095.00,-2.00,7097.00,3505.00,132030.00,256.00,0.00,266.00,1253.00,9993.00,2070.00,3338.00,629.00,5692.00,22341.00,6559.00,496.00,7427.00,5229.00,2630.00,59388.00,7403.00,9367.00,31440.00,11178.00,6177.00,62.00,478.00,0.00,651.00,19437.00,128525.00,907.00,25223.00,19900.00,11020.00,-12254.00,24495.00,6217.00,15015.00,3263.00,9774.00,394.00,9395.00,-15.00,1134.00,-356.00,40.00,2540.00,39184.00,-91.00,226.00,597.00,6186.00,-3285.00
1980:Q1,6735.00,14085.00,7635.00,-3.00,7638.00,6450.00,104797.00,1040.00,1168.00,261.00,1207.00,-2714.00,-637.00,3611.00,255.00,-9814.00,40307.00,5829.00,14132.00,3685.00,2810.00,13851.00,37978.00,2665.00,11846.00,24563.00,-1096.00,3034.00,847.00,490.00,0.00,683.00,27081.00,98347.00,4390.00,-30591.00,27421.00,16078.00,3918.00,19149.00,3470.00,13949.00,1730.00,-4416.00,-1313.00,-3094.00,-9.00,408.00,-796.00,60.00,2491.00,45036.00,45.00,76.00,471.00,14607.00,-7350.00
1980:Q2,6416.00,17094.00,7661.00,-3.00,7664.00,9434.00,145866.00,-248.00,50.00,171.00,740.00,255.00,1110.00,3606.00,457.00,17946.00,61683.00,16600.00,13663.00,11317.00,6823.00,13280.00,12295.00,-4455.00,4032.00,17405.00,-4687.00,5651.00,624.00,500.00,0.00,716.00,40309.00,136432.00,-27139.00,17657.00,18505.00,16535.00,20134.00,15125.00,3053.00,8643.00,3429.00,2512.00,563.00,1961.00,-12.00,32.00,1094.00,100.00,2446.00,49455.00,149.00,344.00,704.00,18779.00,-10678.00
1980:Q3,6455.00,14467.00,8007.00,-3.00,8010.00,6460.00,130582.00,265.00,250.00,130.00,1601.00,-4395.00,-691.00,4315.00,1042.00,1204.00,45155.00,591.00,21068.00,8643.00,8376.00,6477.00,48445.00,14531.00,3242.00,27026.00,3646.00,5076.00,546.00,499.00,0.00,751.00,26389.00,124122.00,-10958.00,14750.00,34411.00,2074.00,3222.00,10551.00,1369.00,7543.00,1639.00,5355.00,-627.00,5993.00,-11.00,211.00,973.00,100.00,2400.00,52461.00,117.00,-176.00,804.00,7827.00,-8012.00
1980:Q4,6831.00,12848.00,8394.00,-1.00,8395.00,4454.00,178237.00,2135.00,-750.00,179.00,-1888.00,3913.00,1015.00,3646.00,547.00,17308.00,23532.00,-599.00,768.00,9973.00,5579.00,7811.00,82299.00,32587.00,15839.00,28678.00,5195.00,8172.00,302.00,495.00,0.00,788.00,36544.00,173783.00,-1702.00,15359.00,62614.00,-3486.00,3668.00,19277.00,5033.00,13450.00,794.00,14535.00,3242.00,11302.00,-9.00,898.00,731.00,100.00,2352.00,49635.00,-76.00,328.00,550.00,9000.00,-6017.00
1981:Q1,6287.00,7994.00,8753.00,1.00,8752.00,-759.00,121522.00,1199.00,300.00,172.00,3985.00,-6170.00,-3392.00,10875.00,1208.00,-3952.00,53250.00,10443.00,27638.00,9624.00,377.00,5168.00,14166.00,-6019.00,5236.00,17373.00,-2424.00,6374.00,-200.00,614.00,0.00,827.00,42266.00,122281.00,-12536.00,-14735.00,19794.00,37808.00,23491.00,14001.00,7445.00,6758.00,-202.00,-9284.00,-2576.00,-6708.00,0.00,946.00,767.00,100.00,2325.00,46611.00,-178.00,193.00,45.00,12933.00,-1707.00
1981:Q2,5747.00,11086.00,9148.00,2.00,9146.00,1938.00,164575.00,52.00,250.00,154.00,3420.00,-1676.00,1319.00,4347.00,2128.00,5136.00,43275.00,27030.00,-4883.00,9124.00,3929.00,8075.00,74528.00,24448.00,18716.00,24648.00,6716.00,5766.00,-274.00,690.00,0.00,866.00,24594.00,162637.00,1647.00,14453.00,20697.00,15648.00,1071.00,25759.00,10896.00,13606.00,1257.00,11604.00,6240.00,5362.00,2.00,579.00,795.00,100.00,2300.00,43533.00,-231.00,150.00,865.00,23667.00,-5339.00
1981:Q3,5151.00,7206.00,9592.00,3.00,9589.00,-2387.00,186919.00,-433.00,250.00,155.00,2898.00,6033.00,745.00,12014.00,2392.00,10845.00,65100.00,25477.00,17798.00,12634.00,4261.00,4930.00,61577.00,19483.00,11151.00,20773.00,10170.00,6968.00,-365.00,704.00,0.00,907.00,17129.00,189306.00,10155.00,2129.00,32452.00,34599.00,3818.00,28869.00,11221.00,16840.00,808.00,8810.00,426.00,8378.00,6.00,636.00,699.00,100.00,2249.00,44830.00,-222.00,-144.00,877.00,19449.00,-2055.00
1981:Q4,4855.00,-3049.00,10150.00,4.00,10146.00,-13199.00,163917.00,-377.00,0.00,169.00,1774.00,-4511.00,1140.00,6766.00,2495.00,43779.00,48378.00,793.00,31896.00,3376.00,5415.00,6898.00,48448.00,17336.00,11602.00,14930.00,4580.00,8033.00,-452.00,641.00,0.00,954.00,6680.00,177115.00,-21937.00,26179.00,43399.00,21835.00,43149.00,16244.00,3118.00,8328.00,4798.00,10726.00,3497.00,7217.00,12.00,1149.00,1196.00,100.00,2073.00,40309.00,-126.00,-135.00,1296.00,-8342.00,7903.00
1982:Q1,4090.00,985.00,10271.00,5.00,10266.00,-9285.00,96342.00,69.00,250.00,155.00,3620.00,285.00,-3529.00,2875.00,1021.00,-16095.00,51571.00,4111.00,20260.00,15963.00,2111.00,9126.00,25863.00,16090.00,-1184.00,13005.00,-2048.00,3936.00,371.00,557.00,0.00,1483.00,23910.00,105627.00,16979.00,-22843.00,40007.00,12427.00,-2333.00,13422.00,-276.00,10425.00,3273.00,-7198.00,-4333.00,-2887.00,22.00,1323.00,1327.00,100.00,1884.00,39055.00,-91.00,27.00,399.00,11142.00,3105.00
1982:Q2,4890.00,10119.00,10305.00,7.00,10298.00,-186.00,142617.00,39.00,250.00,140.00,738.00,-3017.00,2683.00,10076.00,69.00,4289.00,39953.00,9993.00,1075.00,19206.00,2344.00,7335.00,54185.00,20476.00,9221.00,17990.00,6498.00,4276.00,1151.00,532.00,0.00,664.00,26590.00,142803.00,-13224.00,5889.00,32697.00,10948.00,-3565.00,32895.00,13135.00,18118.00,1642.00,6998.00,659.00,6305.00,34.00,1149.00,1517.00,100.00,1672.00,45481.00,37.00,80.00,1042.00,19087.00,-5230.00
1982:Q3,5245.00,-4204.00,10350.00,7.00,10344.00,-14554.00,181839.00,-43.00,400.00,135.00,-385.00,-3289.00,2402.00,7704.00,-198.00,20720.00,75264.00,-588.00,45537.00,17306.00,4916.00,8093.00,40032.00,14788.00,235.00,19350.00,5659.00,7555.00,1490.00,519.00,0.00,541.00,28991.00,196393.00,-18432.00,24656.00,38833.00,25566.00,20586.00,16922.00,-6552.00,19373.00,4101.00,614.00,1955.00,-1375.00,34.00,1103.00,2972.00,150.00,1637.00,55387.00,196.00,94.00,211.00,25898.00,9449.00
1982:Q4,6352.00,2098.00,10518.00,3.00,10515.00,-8420.00,189012.00,461.00,400.00,131.00,940.00,8282.00,416.00,-7051.00,14.00,11354.00,82438.00,-12604.00,54991.00,16137.00,11150.00,12764.00,43762.00,12269.00,5355.00,17851.00,8287.00,25777.00,1876.00,517.00,0.00,-528.00,20223.00,197432.00,8696.00,30046.00,60892.00,-15318.00,20492.00,25949.00,3621.00,16559.00,5769.00,7514.00,3373.00,4118.00,23.00,1099.00,3672.00,150.00,1778.00,60166.00,250.00,286.00,1441.00,-9681.00,4254.00
1983:Q1,7686.00,31183.00,10670.00,0.00,10671.00,20513.00,116472.00,-717.00,0.00,170.00,-4577.00,-4474.00,-2960.00,-2584.00,1296.00,-3055.00,55431.00,-1011.00,29230.00,16239.00,-976.00,11949.00,18577.00,-453.00,-8155.00,30095.00,-2910.00,12528.00,-406.00,511.00,0.00,1072.00,45660.00,95959.00,-21044.00,-11021.00,52277.00,-22592.00,-11657.00,11233.00,-5838.00,14818.00,2253.00,-9994.00,891.00,-10900.00,15.00,549.00,6282.00,92.00,1888.00,59640.00,1.00,40.00,120.00,40145.00,-23498.00
1983:Q2,8479.00,6891.00,11062.00,-4.00,11066.00,-4170.00,188485.00,-297.00,0.00,179.00,462.00,-1913.00,-102.00,3039.00,-67.00,4656.00,63478.00,12156.00,16202.00,15774.00,2856.00,16490.00,68759.00,5222.00,11354.00,42111.00,10072.00,13933.00,-244.00,721.00,0.00,629.00,35251.00,192655.00,434.00,32670.00,38071.00,-16443.00,3728.00,26796.00,7915.00,17020.00,1861.00,4990.00,4559.00,422.00,9.00,621.00,8186.00,529.00,1965.00,67723.00,-151.00,75.00,362.00,23099.00,1588.00
1983:Q3,7979.00,13079.00,11740.00,-4.00,11744.00,1340.00,219531.00,-418.00,0.00,176.00,246.00,-3414.00,-870.00,-315.00,1004.00,15043.00,78531.00,14014.00,40443.00,19198.00,3397.00,1479.00,78510.00,3451.00,6021.00,53385.00,15653.00,13042.00,870.00,717.00,0.00,684.00,35725.00,218191.00,5680.00,9433.00,48250.00,-1303.00,22721.00,32706.00,6198.00,19388.00,7120.00,-1685.00,-2433.00,744.00,4.00,795.00,5395.00,-138.00,1994.00,60904.00,-58.00,-15.00,1074.00,32438.00,-5100.00
1983:Q4,7976.00,13443.00,12607.00,-1.00,12609.00,836.00,244692.00,-266.00,0.00,164.00,2021.00,5254.00,2655.00,4004.00,1952.00,7258.00,53954.00,1687.00,20975.00,14375.00,9574.00,7343.00,111135.00,28041.00,13872.00,48455.00,20767.00,10802.00,880.00,708.00,0.00,542.00,43629.00,243856.00,8025.00,8380.00,57403.00,-123.00,15107.00,35653.00,13013.00,16469.00,6171.00,7774.00,3368.00,4409.00,-3.00,1507.00,5166.00,2003.00,1974.00,60582.00,-22.00,232.00,-352.00,40547.00,-5468.00
1984:Q1,6711.00,20571.00,13098.00,10.00,13088.00,7473.00,168315.00,119.00,0.00,157.00,1863.00,-3742.00,-1008.00,-2266.00,1291.00,13010.00,59991.00,13041.00,16370.00,15466.00,710.00,14404.00,67363.00,13435.00,2277.00,42230.00,9421.00,-2109.00,827.00,852.00,0.00,599.00,31369.00,160842.00,1028.00,-4496.00,50894.00,15607.00,17875.00,23625.00,6506.00,16666.00,453.00,-8578.00,-3866.00,-4795.00,83.00,1713.00,6924.00,-1059.00,1175.00,47085.00,-291.00,44.00,1617.00,7679.00,-13860.00
